Store_ID,Store_Name,Brand_Name,Store_Type,City,City_Tier,Product_Name,Category,Sub_Category,Product_Stage,Quantity_Available,Units_Sold,Unit_Price,Cost_Price,Revenue,Profit_Margin,Average_Order_Value,Inventory_Turnover,Days_of_Stock,Customer_Segment,Sales_Channel,Payment_Method,Supplier,Supplier_Rating,Promotion_Type,Promotion_Impact,Max_Discount_Offered,Return_Rate,Return_Reason,Customer_Satisfaction,Online_Rating,Review_Count,Sales_Rep_Experience,Sales_Rep_Rating,Market_Share,Competition_Level,Competitor_Count,Brand_Loyalty,Brand_Awareness,Price_Competitiveness,Weather_Impact,Delivery_Time,Shipping_Cost,Month,Year,Quarter,Season
Bx_Delhi_085,Brandx_India Comfort Delhi,Brandx_India,Mall Store,Delhi,Metro,Lg Double Door 260L,Home Appliances,Refrigerators,Mature,223.0,34.0,37556,31740,1276904.0,15.49,55201,1.83,197,Luxury,Brandx_India Online,Upi,Brandx_India E-Commerce Hub,Nan,Bogo,39.3,29,6.2,Damaged,4.5,4.9,294,5,4.0,10.8,Very High,18,75.2,88.3,Aggressive,Low,6.0,482.0,9,2024,Q3,Monsoon
Bx_Delhi_078,Brandx_India Accessories Delhi,Brandx_India,Mall Store,Delhi,Metro,Mi Power Bank,Gadgets,Power Banks,Growing,149.0,20.0,2017,1609,40340.0,20.23,2666,1.61,224,Mid-Range,Brandx_India Phone Order,Credit,Brandx_India Local Sourcing,Nan,Bogo,39.5,16,4.9,Poor Quality,4.2,4.3,149,7,4.8,14.1,High,25,78.1,89.7,Competitive,Low,1.0,56.0,9,2024,Q3,Monsoon
Bx_Mumbai_064,Brandx_India Apparel Mumbai,Brandx_India,Flagship,Mumbai,Metro,Adidas Hoodie,Clothes,Jackets,Discontinued,225.0,51.0,4727,3455,350176.0,26.91,4879,2.72,132,Mid-Range,Brandx_India Phone Order,Credit,Brandx_India Brand Partners,Nan,Flash Sale,23.9,48,1.8,Damaged,4.6,4.9,166,6,4.6,17.3,Very High,23,76.2,88.5,Aggressive,Medium,1.0,67.0,9,2024,Q3,Monsoon
Bx_Bangalore_003,Brandx_India Fashion Bangalore,Brandx_India,Flagship,Bangalore,Metro,Adidas Ultraboost,Clothes,Shoes,New Launch,184.0,10.0,16090,13344,160900.0,17.07,22433,0.65,552,Mid-Range,Brandx_India Social Commerce,Upi,Brandx_India Direct Import,Nan,Festival Offer,34.0,40,4.4,Changed Mind,4.5,4.4,17,10,3.9,11.4,High,20,77.7,82.1,Competitive,Medium,7.0,103.0,9,2024,Q3,Monsoon
Bx_Delhi_072,Brandx_India Electronics Delhi,Brandx_India,Mall Store,Delhi,Metro,Ipad Pro,Electronics,Tablets,Growing,110.0,23.0,92638,77989,2130674.0,15.81,116802,2.51,143,Luxury,Brandx_India Phone Order,Upi,Brandx_India Wholesale,Nan,Bogo,10.6,46,5.4,Wrong Size,4.5,4.3,37,1,4.5,21.7,Very High,18,78.0,82.1,Aggressive,Low,2.0,236.0,9,2024,Q3,Monsoon
Bx_Chennai_007,Brandx_India Connect Chennai,Brandx_India,Express,Chennai,Metro,Bose Soundlink,Gadgets,Bluetooth Speakers,Growing,155.0,47.0,19469,16201,915043.0,16.79,26356,3.64,99,Budget,Brandx_India Social Commerce,Credit,Brandx_India Local Sourcing,Nan,Flash Sale,38.3,34,2.5,Defective,4.0,4.5,215,7,3.9,10.8,High,21,80.7,88.3,Competitive,Low,4.0,82.0,9,2024,Q3,Monsoon
Bx_Bhopal_092,Brandx_India Fashion Bhopal,Brandx_India,Flagship,Bhopal,Tier2,Zara Evening Dress,Clothes,Dresses,New Launch,156.0,19.0,4227,3390,80313.0,19.8,4449,1.46,246,Budget,Brandx_India Phone Order,Wallet,Brandx_India E-Commerce Hub,Nan,No Promotion,0.0,0,2.9,Defective,4.4,4.3,282,4,4.1,8.3,Low,7,70.5,64.6,Standard,Medium,3.0,51.0,9,2024,Q3,Monsoon
Bx_Pune_080,Brandx_India Trends Pune,Brandx_India,Online Hub,Pune,Tier1,H&M Cotton Tee,Clothes,T-Shirts,Declining,124.0,18.0,1337,1125,24066.0,15.86,1924,1.74,207,Budget,Brandx_India Social Commerce,Upi,Brandx_India E-Commerce Hub,Nan,No Promotion,0.0,0,3.5,Poor Quality,3.9,4.9,228,8,4.8,18.0,Medium,14,74.6,78.5,Standard,Medium,1.0,89.0,9,2024,Q3,Monsoon
Bx_Jaipur_037,Brandx_India Accessories Jaipur,Brandx_India,Mall Store,Jaipur,Tier2,Xbox Series X,Gadgets,Gaming Consoles,Growing,145.0,45.0,49425,38641,2224125.0,21.82,72359,3.72,97,Budget,Brandx_India Phone Order,Upi,Brandx_India Brand Partners,Nan,Festival Offer,30.0,46,6.9,Changed Mind,4.2,4.5,378,10,4.3,4.5,Low,3,76.0,63.8,Standard,Low,4.0,89.0,9,2024,Q3,Monsoon
Bx_Mumbai_018,Brandx_India Home Mumbai,Brandx_India,Flagship,Mumbai,Metro,Bosch 6Kg Top Load,Home Appliances,Washing Machines,Declining,258.0,65.0,38355,31392,2493075.0,18.15,49707,3.02,119,Budget,Brandx_India Store,Wallet,Brandx_India E-Commerce Hub,Nan,No Promotion,0.0,0,5.4,Changed Mind,4.4,4.7,295,7,4.5,10.9,Very High,22,75.3,82.7,Aggressive,Low,4.0,356.0,9,2024,Q3,Monsoon
Bx_Delhi_049,Brandx_India Daily Delhi,Brandx_India,Street Store,Delhi,Metro,Green Tea 100G,Groceries,Tea,New Launch,104.0,94.0,322,232,30268.0,27.95,338,10.85,33,Premium,Brandx_India Online,Card,Brandx_India Wholesale,Nan,Clearance,36.6,40,3.0,Poor Quality,4.2,4.2,240,9,4.6,17.9,Very High,22,91.5,82.8,Aggressive,Low,5.0,66.0,9,2024,Q3,Monsoon
Bx_Delhi_072,Brandx_India Trends Delhi,Brandx_India,Street Store,Delhi,Metro,H&M Cotton Tee,Clothes,T-Shirts,Mature,131.0,19.0,989,827,18791.0,16.38,1119,1.74,207,Mid-Range,Brandx_India App,Card,Brandx_India E-Commerce Hub,Nan,Festival Offer,12.9,50,7.9,Wrong Size,4.3,4.7,177,4,4.1,16.4,High,24,77.2,83.0,Competitive,Medium,4.0,105.0,9,2024,Q3,Monsoon
Bx_Chennai_069,Brandx_India Daily Chennai,Brandx_India,Online Hub,Chennai,Metro,Tata Tea Premium,Groceries,Tea,Growing,300.0,117.0,356,267,41652.0,25.0,437,4.68,77,Luxury,Brandx_India Social Commerce,Card,Brandx_India Direct Import,Nan,Bogo,22.1,36,1.1,Poor Quality,4.3,4.0,104,6,4.6,10.3,Very High,24,75.6,85.9,Aggressive,Low,4.0,104.0,9,2024,Q3,Monsoon
Bx_Hyderabad_006,Brandx_India Smart Hyderabad,Brandx_India,Online Hub,Hyderabad,Metro,Sony Alpha A7 Iv,Gadgets,Cameras,New Launch,40.0,17.0,293827,242094,4995059.0,17.61,368676,5.1,71,Luxury,Brandx_India Online,Card,Brandx_India Local Sourcing,Nan,Flash Sale,26.4,6,6.9,Poor Quality,4.5,4.2,94,9,4.8,14.6,Very High,20,78.4,87.2,Aggressive,Low,3.0,80.0,9,2024,Q3,Monsoon
Bx_Kanpur_023,Brandx_India Daily Kanpur,Brandx_India,Mall Store,Kanpur,Tier2,Moong Dal 1Kg,Groceries,Dal,Declining,191.0,56.0,123,102,6888.0,17.07,173,3.52,102,Budget,Brandx_India Phone Order,Wallet,Brandx_India Wholesale,Nan,Clearance,24.2,36,5.8,Defective,4.1,4.3,339,9,4.1,5.8,Medium,8,68.6,60.2,Standard,Low,6.0,145.0,9,2024,Q3,Monsoon
Bx_Bhopal_024,Brandx_India Fashion Bhopal,Brandx_India,Street Store,Bhopal,Tier2,Zara Casual Shirt,Clothes,T-Shirts,Mature,106.0,38.0,2849,2141,108262.0,24.85,3024,4.3,84,Luxury,Brandx_India App,Upi,Brandx_India Brand Partners,Nan,Discount,31.0,29,6.2,Defective,4.3,4.1,359,8,5.0,5.0,Medium,5,72.0,67.9,Standard,Medium,4.0,62.0,9,2024,Q3,Monsoon
Bx_Delhi_043,Brandx_India Gadget Zone Delhi,Brandx_India,Online Hub,Delhi,Metro,Hp Pavilion,Electronics,Laptops,New Launch,190.0,40.0,66217,53547,350176.0,19.13,98813,2.53,143,Premium,Brandx_India App,Cash,Brandx_India E-Commerce Hub,Nan,Flash Sale,12.9,14,1.0,Wrong Size,4.9,4.2,368,4,4.2,21.3,Very High,20,99.9,86.7,Aggressive,Low,1.0,297.0,9,2024,Q3,Monsoon
Bx_Ahmedabad_046,Brandx_India Digital Ahmedabad,Brandx_India,Online Hub,Ahmedabad,Tier1,Hp Pavilion,Electronics,Laptops,Discontinued,145.0,14.0,50775,39373,350176.0,22.46,72479,1.16,311,Mid-Range,Brandx_India Phone Order,Upi,Brandx_India Wholesale,Nan,Clearance,33.4,9,2.9,Damaged,4.1,4.6,339,6,4.7,14.1,Medium,8,75.4,80.0,Standard,Low,1.0,275.0,9,2024,Q3,Monsoon
Bx_Delhi_086,Brandx_India Accessories Delhi,Brandx_India,Express,Delhi,Metro,Canon Eos R6,Gadgets,Cameras,Growing,132.0,29.0,241725,196079,7010025.0,18.88,326170,2.64,137,Luxury,Brandx_India Social Commerce,Wallet,Brandx_India Local Sourcing,Nan,Festival Offer,21.0,28,6.8,Defective,4.0,4.6,314,7,3.6,12.8,High,19,79.4,83.6,Competitive,Low,7.0,103.0,9,2024,Q3,Monsoon
Bx_Mumbai_062,Brandx_India Home Mumbai,Brandx_India,Online Hub,Mumbai,Metro,Kent Grand Plus,Home Appliances,Water Purifiers,Declining,33.0,13.0,22120,16785,287560.0,24.12,25878,4.73,76,Premium,Brandx_India App,Card,Brandx_India Wholesale,Nan,No Promotion,0.0,0,5.4,Changed Mind,3.9,4.8,226,2,3.8,10.3,Very High,15,99.6,86.6,Aggressive,Low,4.0,200.0,9,2024,Q3,Monsoon
Bx_Bangalore_063,Brandx_India Apparel Bangalore,Brandx_India,Flagship,Bangalore,Metro,Zara Casual Shirt,Clothes,T-Shirts,Growing,235.0,42.0,2472,1785,103824.0,27.79,3051,2.14,168,Mid-Range,Brandx_India Store,Card,Brandx_India Direct Import,Nan,Clearance,27.3,31,4.2,Defective,4.0,4.0,137,2,3.6,18.9,High,18,76.1,80.2,Competitive,Medium,2.0,74.0,9,2024,Q3,Monsoon
Bx_Delhi_043,Brandx_India Connect Delhi,Brandx_India,Street Store,Delhi,Metro,Canon Eos R6,Gadgets,Cameras,Discontinued,225.0,26.0,231942,174471,6030492.0,24.78,324784,1.39,260,Premium,Brandx_India Online,Card,Brandx_India Local Sourcing,Nan,Flash Sale,13.5,44,4.2,Changed Mind,3.9,4.6,431,1,5.0,16.7,High,19,96.1,87.8,Competitive,Low,4.0,78.0,9,2024,Q3,Monsoon
Bx_Hyderabad_069,Brandx_India Connect Hyderabad,Brandx_India,Street Store,Hyderabad,Metro,Bose Soundlink,Gadgets,Bluetooth Speakers,Growing,69.0,51.0,20389,14752,1039839.0,27.65,21841,8.87,41,Luxury,Brandx_India Store,Upi,Brandx_India Wholesale,Nan,No Promotion,0.0,0,6.8,Poor Quality,4.2,4.0,42,10,4.1,15.9,Very High,16,77.6,85.8,Aggressive,Low,6.0,101.0,9,2024,Q3,Monsoon
Bx_Delhi_076,Brandx_India Mobile Delhi,Brandx_India,Flagship,Delhi,Metro,Playstation 5,Gadgets,Gaming Consoles,Declining,214.0,26.0,56785,41964,1476410.0,26.1,77239,1.46,247,Premium,Brandx_India Social Commerce,Cash,Brandx_India Wholesale,Nan,Discount,29.5,12,3.4,Defective,4.1,4.9,170,5,4.0,10.4,High,22,97.8,82.1,Competitive,Low,4.0,124.0,9,2024,Q3,Monsoon
Bx_Delhi_018,Brandx_India Style Delhi,Brandx_India,Online Hub,Delhi,Metro,Forever 21 Dress,Clothes,Dresses,Growing,130.0,18.0,2921,2161,52578.0,26.02,3956,1.66,217,Premium,Brandx_India Social Commerce,Card,Brandx_India Brand Partners,Nan,Festival Offer,17.6,27,4.7,Damaged,4.6,4.5,351,8,3.7,13.4,High,20,99.6,85.8,Competitive,Medium,7.0,65.0,9,2024,Q3,Monsoon
Bx_Bangalore_031,Brandx_India Daily Bangalore,Brandx_India,Express,Bangalore,Metro,Olive Oil 500Ml,Groceries,Oil,Mature,240.0,117.0,454,352,53118.0,22.47,641,5.85,62,Mid-Range,Brandx_India Social Commerce,Emi,Brandx_India E-Commerce Hub,Nan,Festival Offer,10.3,11,5.6,Wrong Size,3.7,4.8,88,4,4.1,17.3,High,23,81.2,88.3,Competitive,Low,7.0,142.0,9,2024,Q3,Monsoon
Bx_Bangalore_011,Brandx_India Home Bangalore,Brandx_India,Mall Store,Bangalore,Metro,Samsung 23L Solo,Home Appliances,Microwaves,Growing,113.0,40.0,12988,9360,519520.0,27.93,14079,4.25,85,Luxury,Brandx_India Store,Wallet,Brandx_India Direct Import,Nan,Flash Sale,25.3,15,7.1,Poor Quality,4.4,4.2,224,4,4.7,14.3,High,20,83.8,86.3,Competitive,Low,4.0,450.0,9,2024,Q3,Monsoon
Bx_Mumbai_010,Brandx_India Mobile Mumbai,Brandx_India,Flagship,Mumbai,Metro,Sony Alpha A7 Iv,Gadgets,Cameras,Discontinued,152.0,9.0,276113,207426,2485017.0,24.88,329418,0.71,507,Mid-Range,Brandx_India Online,Upi,Brandx_India Direct Import,Nan,Festival Offer,21.7,26,5.9,Defective,4.5,4.9,127,6,4.2,17.5,Very High,25,84.0,84.7,Aggressive,Low,6.0,89.0,9,2024,Q3,Monsoon
Bx_Mumbai_002,Brandx_India Digital Mumbai,Brandx_India,Online Hub,Mumbai,Metro,Lg Oled 55Inch,Electronics,Smart Tvs,Growing,53.0,26.0,94755,79619,2463630.0,15.97,117218,5.89,61,Budget,Brandx_India App,Wallet,Brandx_India Local Sourcing,Nan,Festival Offer,16.6,13,6.9,Wrong Size,4.6,4.1,377,2,4.6,22.1,High,18,82.5,83.4,Competitive,Low,6.0,149.0,9,2024,Q3,Monsoon
Bx_Jaipur_020,Brandx_India Fashion Jaipur,Brandx_India,Mall Store,Jaipur,Tier2,Levi'S 511 Jeans,Clothes,Jeans,Growing,76.0,5.0,2724,2255,13620.0,17.22,3011,0.79,456,Budget,Brandx_India App,Wallet,Brandx_India Local Sourcing,Nan,Festival Offer,19.7,31,2.3,Poor Quality,4.5,4.4,20,10,3.6,4.4,Medium,6,75.3,69.3,Standard,Medium,4.0,99.0,9,2024,Q3,Monsoon
Bx_Mumbai_020,Brandx_India Accessories Mumbai,Brandx_India,Flagship,Mumbai,Metro,Nike Air Max,Gadgets,Bluetooth Speakers,Mature,215.0,59.0,12192,9609,719328.0,21.19,14299,3.29,109,Luxury,Brandx_India Store,Upi,Brandx_India Direct Import,Nan,Festival Offer,26.9,7,3.3,Damaged,4.5,3.9,289,4,4.4,13.5,High,25,75.5,80.1,Competitive,Low,2.0,114.0,9,2024,Q3,Monsoon
Bx_Chennai_099,Brandx_India Style Chennai,Brandx_India,Mall Store,Chennai,Metro,Zara Casual Shirt,Clothes,T-Shirts,New Launch,183.0,28.0,3257,2400,91196.0,26.31,4026,1.84,196,Budget,Brandx_India Store,Card,Brandx_India Direct Import,Nan,Clearance,26.3,12,7.0,Damaged,4.3,4.3,326,5,5.0,17.8,Very High,19,83.7,87.5,Aggressive,Medium,4.0,54.0,9,2024,Q3,Monsoon
Bx_Pune_027,Brandx_India Mobile Pune,Brandx_India,Flagship,Pune,Tier1,Playstation 5,Gadgets,Gaming Consoles,New Launch,127.0,23.0,50488,37073,1161224.0,26.57,60453,2.17,166,Mid-Range,Brandx_India App,Wallet,Brandx_India E-Commerce Hub,Nan,Discount,27.5,14,5.1,Damaged,4.0,4.8,472,4,3.9,13.5,High,8,70.0,74.4,Competitive,Low,6.0,115.0,9,2024,Q3,Monsoon
Bx_Visakhapatnam_028,Brandx_India Superstore Visakhapatnam,Brandx_India,Mall Store,Visakhapatnam,Tier2,Sunflower Oil 1L,Groceries,Oil,Declining,224.0,56.0,116,94,6496.0,18.97,168,3.0,120,Mid-Range,Brandx_India Online,Card,Brandx_India E-Commerce Hub,Nan,Flash Sale,28.1,39,3.1,Wrong Size,4.2,4.5,421,6,4.7,7.3,Low,6,69.7,61.2,Standard,Low,6.0,100.0,9,2024,Q3,Monsoon
Bx_Mumbai_008,Brandx_India Smart Mumbai,Brandx_India,Express,Mumbai,Metro,Bose Soundlink,Gadgets,Bluetooth Speakers,Discontinued,43.0,27.0,18865,16033,509355.0,15.01,22671,7.53,48,Luxury,Brandx_India App,Emi,Brandx_India Brand Partners,Nan,No Promotion,0.0,0,3.0,Defective,3.9,4.8,248,4,4.6,14.7,Very High,17,78.6,85.5,Aggressive,Low,1.0,104.0,9,2024,Q3,Monsoon
Bx_Delhi_055,Brandx_India Digital Delhi,Brandx_India,Street Store,Delhi,Metro,Samsung Tab S8,Electronics,Tablets,New Launch,212.0,18.0,48321,39317,869778.0,18.63,48888,1.02,353,Premium,Brandx_India Social Commerce,Upi,Brandx_India Direct Import,Nan,Clearance,32.9,20,4.0,Defective,4.1,4.5,461,3,3.7,29.1,High,21,97.3,82.1,Competitive,Low,4.0,167.0,9,2024,Q3,Monsoon
Bx_Mumbai_045,Brandx_India Trends Mumbai,Brandx_India,Express,Mumbai,Metro,Nike Jacket,Clothes,Jackets,Discontinued,245.0,48.0,8059,6284,386832.0,22.03,11432,2.35,153,Budget,Brandx_India Social Commerce,Upi,Brandx_India Brand Partners,Nan,No Promotion,0.0,0,0.9,Changed Mind,4.5,3.8,220,7,3.6,13.9,High,17,77.5,84.0,Competitive,Medium,5.0,129.0,9,2024,Q3,Monsoon
Bx_Jaipur_052,Brandx_India Digital Jaipur,Brandx_India,Online Hub,Jaipur,Tier2,Hp Pavilion,Electronics,Laptops,Declining,212.0,39.0,53222,41140,2075658.0,22.7,59115,2.21,163,Premium,Brandx_India App,Cash,Brandx_India Local Sourcing,Nan,No Promotion,0.0,0,3.0,Poor Quality,4.3,4.9,432,9,3.6,4.7,Medium,6,89.8,66.3,Standard,Low,6.0,234.0,9,2024,Q3,Monsoon
Bx_Chennai_053,Brandx_India Accessories Chennai,Brandx_India,Express,Chennai,Metro,Anker Powercore,Gadgets,Power Banks,Mature,99.0,39.0,4045,3183,157755.0,21.31,5316,4.73,76,Premium,Brandx_India Phone Order,Upi,Brandx_India Local Sourcing,Nan,Bogo,15.9,23,5.7,Poor Quality,4.0,4.0,284,2,3.9,15.1,High,24,93.0,88.5,Competitive,Low,3.0,134.0,9,2024,Q3,Monsoon
Bx_Delhi_009,Brandx_India Tech Hub Delhi,Brandx_India,Street Store,Delhi,Metro,Dell Xps 13,Electronics,Laptops,New Launch,41.0,30.0,114181,94433,3425430.0,17.3,131495,8.78,41,Mid-Range,Brandx_India Social Commerce,Emi,Brandx_India Local Sourcing,Nan,Discount,13.1,37,4.2,Changed Mind,4.3,4.8,245,1,4.3,21.8,High,21,84.1,89.3,Competitive,Low,7.0,175.0,9,2024,Q3,Monsoon
Bx_Surat_057,Brandx_India Fresh Surat,Brandx_India,Street Store,Surat,Tier2,White Sugar 1Kg,Groceries,Sugar,Declining,261.0,65.0,51,36,3315.0,29.41,55,2.99,120,Budget,Brandx_India Phone Order,Cash,Brandx_India Brand Partners,Nan,Clearance,14.1,48,2.0,Wrong Size,3.8,4.6,494,2,4.0,6.0,Medium,4,75.0,60.4,Standard,Low,6.0,119.0,9,2024,Q3,Monsoon
Bx_Bangalore_028,Brandx_India Connect Bangalore,Brandx_India,Flagship,Bangalore,Metro,Mi Power Bank,Gadgets,Power Banks,New Launch,97.0,52.0,2599,2056,135148.0,20.89,2802,6.43,56,Premium,Brandx_India App,Upi,Brandx_India Direct Import,Nan,Festival Offer,16.5,9,7.3,Wrong Size,4.5,3.8,493,5,3.8,15.2,Very High,19,97.0,81.7,Aggressive,Low,5.0,53.0,9,2024,Q3,Monsoon
Bx_Pune_077,Brandx_India Superstore Pune,Brandx_India,Express,Pune,Tier1,Toor Dal 1Kg,Groceries,Dal,Growing,264.0,66.0,222,166,14652.0,25.23,273,3.0,120,Premium,Brandx_India Store,Wallet,Brandx_India Wholesale,Nan,Bogo,18.0,30,2.5,Poor Quality,4.0,4.6,234,3,3.6,11.0,Medium,10,84.1,73.5,Standard,Low,2.0,85.0,9,2024,Q3,Monsoon
Bx_Delhi_033,Brandx_India Gadget Zone Delhi,Brandx_India,Online Hub,Delhi,Metro,Lg Oled 55Inch,Electronics,Smart Tvs,Discontinued,182.0,60.0,124000,97857,7440000.0,21.08,129817,3.96,91,Budget,Brandx_India Online,Card,Brandx_India Wholesale,Nan,Flash Sale,14.9,23,3.1,Defective,4.8,4.3,219,4,4.1,28.6,High,20,80.9,84.5,Competitive,Low,5.0,211.0,9,2024,Q3,Monsoon
Bx_Hyderabad_069,Brandx_India Style Hyderabad,Brandx_India,Flagship,Hyderabad,Metro,Pepe Jeans,Clothes,Jeans,Declining,83.0,28.0,3379,2732,94612.0,19.15,4232,4.05,89,Budget,Brandx_India Store,Wallet,Brandx_India Local Sourcing,Nan,Clearance,26.9,17,0.4,Changed Mind,4.3,4.1,482,7,3.8,18.1,High,20,82.2,85.9,Competitive,Medium,4.0,112.0,9,2024,Q3,Monsoon
Bx_Visakhapatnam_016,Brandx_India Smart Visakhapatnam,Brandx_India,Flagship,Visakhapatnam,Tier2,Bose Soundlink,Gadgets,Bluetooth Speakers,Mature,35.0,8.0,17532,13675,140256.0,22.0,19714,2.74,131,Luxury,Brandx_India Phone Order,Upi,Brandx_India E-Commerce Hub,Nan,Discount,17.9,30,6.0,Wrong Size,3.9,4.6,91,1,4.7,10.3,Medium,8,70.3,69.1,Standard,Low,1.0,61.0,9,2024,Q3,Monsoon
Bx_Delhi_080,Brandx_India Daily Delhi,Brandx_India,Mall Store,Delhi,Metro,Olive Oil 500Ml,Groceries,Oil,Mature,95.0,39.0,364,271,14196.0,25.55,471,4.93,73,Budget,Brandx_India Phone Order,Cash,Brandx_India Wholesale,Nan,Bogo,11.8,18,3.1,Wrong Size,4.4,4.6,376,1,4.1,18.2,High,25,78.2,87.2,Competitive,Low,3.0,123.0,9,2024,Q3,Monsoon
Bx_Chennai_022,Brandx_India Apparel Chennai,Brandx_India,Mall Store,Chennai,Metro,Adidas Ultraboost,Clothes,Shoes,Mature,136.0,34.0,10227,7516,347718.0,26.51,11260,3.0,120,Budget,Brandx_India Store,Wallet,Brandx_India Brand Partners,Nan,No Promotion,0.0,0,3.9,Changed Mind,4.5,4.9,405,5,4.6,17.7,High,17,80.5,84.1,Competitive,Medium,3.0,143.0,9,2024,Q3,Monsoon
Bx_Pune_090,Brandx_India Living Pune,Brandx_India,Express,Pune,Tier1,Blue Star 1 Ton,Home Appliances,Air Conditioners,Discontinued,118.0,26.0,39059,32973,1015534.0,15.58,46466,2.64,136,Premium,Brandx_India Online,Upi,Brandx_India Wholesale,Nan,Flash Sale,13.1,6,5.1,Damaged,3.9,3.9,141,6,4.4,11.1,Medium,12,85.6,73.5,Standard,Low,3.0,665.0,9,2024,Q3,Monsoon
Bx_Nagpur_053,Brandx_India Style Nagpur,Brandx_India,Online Hub,Nagpur,Tier2,Zara Casual Shirt,Clothes,T-Shirts,Declining,147.0,15.0,2821,2361,42315.0,16.31,3420,1.22,294,Premium,Brandx_India Social Commerce,Credit,Brandx_India Brand Partners,Nan,Discount,32.5,5,0.7,Changed Mind,4.5,3.9,109,4,4.8,12.6,Low,7,86.7,64.9,Standard,Medium,1.0,145.0,9,2024,Q3,Monsoon
Bx_Hyderabad_009,Brandx_India Mobile Hyderabad,Brandx_India,Express,Hyderabad,Metro,Jbl Charge 5,Gadgets,Bluetooth Speakers,New Launch,96.0,23.0,12837,10364,295251.0,19.26,18227,2.88,125,Premium,Brandx_India Online,Emi,Brandx_India Direct Import,Nan,Festival Offer,35.3,40,2.5,Wrong Size,4.3,4.0,81,4,3.7,15.1,High,15,97.6,82.4,Competitive,Low,4.0,94.0,9,2024,Q3,Monsoon
Bx_Lucknow_031,Brandx_India Fashion Lucknow,Brandx_India,Online Hub,Lucknow,Tier2,Nike Jacket,Clothes,Jackets,Growing,211.0,36.0,5186,4169,186696.0,19.61,5968,2.05,176,Luxury,Brandx_India Online,Upi,Brandx_India Direct Import,Nan,No Promotion,0.0,0,4.2,Damaged,4.4,4.7,239,10,4.8,10.6,Low,5,75.2,69.1,Standard,Medium,7.0,128.0,9,2024,Q3,Monsoon
Bx_Delhi_044,Brandx_India Smart Delhi,Brandx_India,Mall Store,Delhi,Metro,Xbox Series X,Gadgets,Gaming Consoles,Mature,162.0,9.0,51304,40216,461736.0,21.61,73441,0.67,540,Luxury,Brandx_India Store,Emi,Brandx_India Brand Partners,Nan,Clearance,24.5,45,5.7,Wrong Size,4.2,4.3,242,5,3.8,16.7,High,17,75.4,88.8,Competitive,Low,2.0,63.0,9,2024,Q3,Monsoon
Bx_Surat_031,Brandx_India Smart Surat,Brandx_India,Street Store,Surat,Tier2,Anker Powercore,Gadgets,Power Banks,Declining,53.0,9.0,3713,2760,33417.0,25.67,4853,2.04,177,Luxury,Brandx_India Store,Emi,Brandx_India Local Sourcing,Nan,Discount,18.2,36,7.7,Damaged,4.2,4.8,195,6,4.2,12.5,Medium,8,75.1,68.5,Standard,Low,2.0,124.0,9,2024,Q3,Monsoon
Bx_Ahmedabad_014,Brandx_India Smart Ahmedabad,Brandx_India,Flagship,Ahmedabad,Tier1,Sony Alpha A7 Iv,Gadgets,Cameras,Growing,149.0,26.0,238066,192740,6189716.0,19.04,286875,2.09,172,Premium,Brandx_India Social Commerce,Emi,Brandx_India Direct Import,Nan,Festival Offer,15.6,23,3.4,Poor Quality,4.0,4.3,384,9,4.7,15.5,Medium,12,85.2,82.0,Standard,Low,1.0,130.0,9,2024,Q3,Monsoon
Bx_Delhi_008,Brandx_India Fashion Delhi,Brandx_India,Express,Delhi,Metro,Forever 21 Dress,Clothes,Dresses,Growing,154.0,46.0,3101,2257,142646.0,27.22,4310,3.58,100,Premium,Brandx_India App,Emi,Brandx_India Wholesale,Nan,Bogo,36.5,24,2.1,Damaged,4.5,4.9,249,7,3.8,12.0,Very High,22,95.2,89.9,Aggressive,Medium,7.0,100.0,9,2024,Q3,Monsoon
Bx_Mumbai_071,Brandx_India Living Mumbai,Brandx_India,Flagship,Mumbai,Metro,Lg Double Door 260L,Home Appliances,Refrigerators,Declining,32.0,18.0,42453,34928,764154.0,17.73,48934,6.75,53,Premium,Brandx_India App,Credit,Brandx_India Brand Partners,Nan,No Promotion,0.0,0,1.6,Defective,4.1,4.9,471,1,3.8,16.6,High,23,91.6,84.1,Competitive,Low,3.0,249.0,9,2024,Q3,Monsoon
Bx_Bangalore_042,Brandx_India Tech Hub Bangalore,Brandx_India,Online Hub,Bangalore,Metro,Hp Pavilion,Electronics,Laptops,Discontinued,205.0,52.0,63950,45724,3325400.0,28.5,88661,3.04,118,Mid-Range,Brandx_India App,Emi,Brandx_India Wholesale,Nan,Flash Sale,31.5,43,4.4,Changed Mind,4.4,4.6,398,6,3.5,26.7,Very High,24,84.5,81.1,Aggressive,Low,5.0,133.0,9,2024,Q3,Monsoon
Bx_Delhi_064,Brandx_India Superstore Delhi,Brandx_India,Flagship,Delhi,Metro,Brown Rice 1Kg,Groceries,Rice,New Launch,152.0,72.0,168,131,12096.0,22.02,210,5.68,63,Luxury,Brandx_India Store,Cash,Brandx_India E-Commerce Hub,Nan,Discount,29.8,11,6.3,Damaged,4.3,4.5,477,10,4.1,16.6,Very High,17,78.9,80.7,Aggressive,Low,4.0,132.0,9,2024,Q3,Monsoon
